Saved Sample Number,Date,Timestamp,Elapsed Time (seconds),Elapsed Time (minutes),Gas Sensor 1 Raw,Gas Sensor 1 Voltage (V),Gas Sensor 2 Raw,Gas Sensor 2 Voltage (V),Gas Sensor 3 Raw,Gas Sensor 3 Voltage (V),Temperature (C),Humidity (%),Pressure (hPa),BME680 Gas Resistance (kOhms)
554,2026-07-21,2026-07-21 11:05:14 PM,16620.037,277.0006,8240,1.03,3281,0.4101,11518,1.4398,28.19,39.7,993.63,75.96
555,2026-07-21,2026-07-21 11:05:44 PM,16650.037,277.5006,8249,1.0311,3277,0.4096,11520,1.44,28.2,39.7,993.61,75.83
556,2026-07-21,2026-07-21 11:06:14 PM,16680.035,278.0006,8246,1.0308,3280,0.41,11523,1.4404,28.22,39.68,993.66,75.36
557,2026-07-21,2026-07-21 11:06:44 PM,16710.035,278.5006,8254,1.0318,3286,0.4108,11528,1.441,28.23,39.67,993.63,75.83
558,2026-07-21,2026-07-21 11:07:14 PM,16740.035,279.0006,8253,1.0316,3279,0.4099,11526,1.4408,28.24,39.65,993.64,75.56
559,2026-07-21,2026-07-21 11:07:44 PM,16770.034,279.5006,8255,1.0319,3289,0.4111,11533,1.4416,28.25,39.63,993.7,76.03
560,2026-07-21,2026-07-21 11:08:14 PM,16800.033,280.0006,8254,1.0318,3282,0.4103,11533,1.4416,28.26,39.65,993.68,75.83
561,2026-07-21,2026-07-21 11:08:44 PM,16830.032,280.5005,8260,1.0325,3289,0.4111,11534,1.4418,28.27,39.65,993.68,75.69
562,2026-07-21,2026-07-21 11:09:14 PM,16860.032,281.0005,8257,1.0321,3284,0.4105,11537,1.4421,28.28,39.65,993.77,75.69
563,2026-07-21,2026-07-21 11:09:44 PM,16890.031,281.5005,8261,1.0326,3283,0.4104,11544,1.443,28.29,39.63,993.75,75.63
564,2026-07-21,2026-07-21 11:10:14 PM,16920.03,282.0005,8261,1.0326,3290,0.4113,11544,1.443,28.29,39.63,993.76,75.56
565,2026-07-21,2026-07-21 11:10:44 PM,16950.03,282.5005,8259,1.0324,3290,0.4113,11546,1.4433,28.29,39.64,993.78,75.36
566,2026-07-21,2026-07-21 11:11:14 PM,16980.029,283.0005,8262,1.0328,3287,0.4109,11542,1.4428,28.3,39.63,993.82,75.56
567,2026-07-21,2026-07-21 11:11:44 PM,17010.028,283.5005,8264,1.033,3289,0.4111,11548,1.4435,28.29,39.64,993.83,75.29
568,2026-07-21,2026-07-21 11:12:14 PM,17040.027,284.0005,8268,1.0335,3289,0.4111,11554,1.4443,28.3,39.66,993.85,75.63
569,2026-07-21,2026-07-21 11:12:44 PM,17070.027,284.5005,8266,1.0333,3288,0.411,11551,1.4439,28.3,39.64,993.83,75.63
570,2026-07-21,2026-07-21 11:13:14 PM,17100.027,285.0004,8264,1.033,3288,0.411,11553,1.4441,28.3,39.64,993.83,75.69
571,2026-07-21,2026-07-21 11:13:44 PM,17130.026,285.5004,8263,1.0329,3288,0.411,11557,1.4446,28.3,39.64,993.85,75.56
572,2026-07-21,2026-07-21 11:14:14 PM,17160.026,286.0004,8260,1.0325,3292,0.4115,11556,1.4445,28.3,39.65,993.85,75.29
573,2026-07-21,2026-07-21 11:14:44 PM,17190.025,286.5004,8258,1.0323,3290,0.4113,11553,1.4441,28.29,39.66,993.86,75.43
574,2026-07-21,2026-07-21 11:15:14 PM,17220.025,287.0004,8259,1.0324,3289,0.4111,11557,1.4446,28.29,39.67,993.78,75.56
575,2026-07-21,2026-07-21 11:15:44 PM,17250.024,287.5004,8258,1.0323,3286,0.4108,11554,1.4443,28.29,39.67,993.85,75.63
576,2026-07-21,2026-07-21 11:16:14 PM,17280.022,288.0004,8254,1.0318,3285,0.4106,11554,1.4443,28.28,39.68,993.86,75.56
577,2026-07-21,2026-07-21 11:16:44 PM,17310.022,288.5004,8254,1.0318,3287,0.4109,11556,1.4445,28.28,39.68,993.88,75.36
578,2026-07-21,2026-07-21 11:17:14 PM,17340.022,289.0004,8252,1.0315,3288,0.411,11552,1.444,28.27,39.69,993.87,75.36
579,2026-07-21,2026-07-21 11:17:44 PM,17370.021,289.5004,8250,1.0313,3285,0.4106,11557,1.4446,28.26,39.7,993.87,75.49
580,2026-07-21,2026-07-21 11:18:14 PM,17400.021,290.0004,8250,1.0313,3285,0.4106,11557,1.4446,28.26,39.7,993.9,75.49
581,2026-07-21,2026-07-21 11:18:44 PM,17430.021,290.5003,8246,1.0308,3284,0.4105,11558,1.4448,28.25,39.7,993.87,75.36
582,2026-07-21,2026-07-21 11:19:14 PM,17460.019,291.0003,8242,1.0303,3284,0.4105,11560,1.445,28.24,39.72,993.92,75.96
583,2026-07-21,2026-07-21 11:19:44 PM,17490.019,291.5003,8241,1.0301,3281,0.4101,11557,1.4446,28.23,39.73,993.91,75.76
584,2026-07-21,2026-07-21 11:20:14 PM,17520.018,292.0003,8241,1.0301,3282,0.4103,11559,1.4449,28.22,39.74,993.91,75.69
585,2026-07-21,2026-07-21 11:20:44 PM,17550.017,292.5003,8237,1.0296,3277,0.4096,11559,1.4449,28.22,39.74,993.89,75.63
586,2026-07-21,2026-07-21 11:21:14 PM,17580.017,293.0003,8235,1.0294,3274,0.4093,11557,1.4446,28.21,39.75,993.93,75.76
587,2026-07-21,2026-07-21 11:21:44 PM,17610.016,293.5003,8232,1.029,3276,0.4095,11559,1.4449,28.2,39.74,993.96,75.9
588,2026-07-21,2026-07-21 11:22:14 PM,17640.016,294.0003,8228,1.0285,3275,0.4094,11556,1.4445,28.2,39.75,993.94,75.76
589,2026-07-21,2026-07-21 11:22:44 PM,17670.015,294.5003,8229,1.0286,3276,0.4095,11557,1.4446,28.2,39.75,993.95,75.76
590,2026-07-21,2026-07-21 11:23:14 PM,17700.015,295.0002,8226,1.0283,3275,0.4094,11557,1.4446,28.19,39.75,993.97,75.83
591,2026-07-21,2026-07-21 11:23:44 PM,17730.014,295.5002,8225,1.0281,3271,0.4089,11555,1.4444,28.18,39.74,993.97,75.76
592,2026-07-21,2026-07-21 11:24:14 PM,17760.013,296.0002,8222,1.0278,3275,0.4094,11556,1.4445,28.18,39.74,993.95,75.96
593,2026-07-21,2026-07-21 11:24:44 PM,17790.013,296.5002,8220,1.0275,3270,0.4088,11557,1.4446,28.17,39.74,993.95,75.69
594,2026-07-21,2026-07-21 11:25:14 PM,17820.012,297.0002,8215,1.0269,3266,0.4083,11554,1.4443,28.16,39.76,993.99,76.1
595,2026-07-21,2026-07-21 11:25:44 PM,17850.011,297.5002,8214,1.0268,3262,0.4078,11555,1.4444,28.15,39.75,993.98,75.83
596,2026-07-21,2026-07-21 11:26:14 PM,17880.01,298.0002,8209,1.0261,3263,0.4079,11557,1.4446,28.15,39.76,994.0,76.1
597,2026-07-21,2026-07-21 11:26:44 PM,17910.01,298.5002,8209,1.0261,3264,0.408,11556,1.4445,28.14,39.75,993.98,75.96
598,2026-07-21,2026-07-21 11:27:14 PM,17940.009,299.0001,8205,1.0256,3261,0.4076,11555,1.4444,28.13,39.74,993.99,75.83
599,2026-07-21,2026-07-21 11:27:44 PM,17970.009,299.5001,8202,1.0253,3260,0.4075,11554,1.4443,28.12,39.76,994.01,75.96
600,2026-07-21,2026-07-21 11:28:14 PM,18000.008,300.0001,8200,1.025,3260,0.4075,11552,1.444,28.11,39.77,993.99,75.96
601,2026-07-21,2026-07-21 11:28:44 PM,18030.008,300.5001,8193,1.0241,3258,0.4073,11552,1.444,28.1,39.77,994.03,75.76
602,2026-07-21,2026-07-21 11:29:14 PM,18060.007,301.0001,8193,1.0241,3257,0.4071,11550,1.4438,28.09,39.78,994.04,75.96
603,2026-07-21,2026-07-21 11:29:44 PM,18090.006,301.5001,8191,1.0239,3257,0.4071,11548,1.4435,28.08,39.78,994.03,76.1
604,2026-07-21,2026-07-21 11:30:14 PM,18120.006,302.0001,8186,1.0233,3252,0.4065,11545,1.4431,28.07,39.79,994.02,76.24
605,2026-07-21,2026-07-21 11:30:44 PM,18150.005,302.5001,8187,1.0234,3253,0.4066,11545,1.4431,28.06,39.79,994.06,76.03
606,2026-07-21,2026-07-21 11:31:14 PM,18180.005,303.0001,8181,1.0226,3250,0.4063,11546,1.4433,28.06,39.78,994.07,76.37
607,2026-07-21,2026-07-21 11:31:44 PM,18210.004,303.5001,8178,1.0223,3248,0.406,11546,1.4433,28.05,39.78,994.08,76.03
608,2026-07-21,2026-07-21 11:32:14 PM,18240.003,304.0001,8177,1.0221,3245,0.4056,11544,1.443,28.04,39.78,994.11,76.24
609,2026-07-21,2026-07-21 11:32:44 PM,18270.003,304.5001,8175,1.0219,3245,0.4056,11547,1.4434,28.03,39.78,994.11,76.03
610,2026-07-21,2026-07-21 11:33:14 PM,18300.002,305.0,8177,1.0221,3248,0.406,11545,1.4431,28.03,39.78,994.12,75.9
611,2026-07-21,2026-07-21 11:33:44 PM,18330.002,305.5,8171,1.0214,3243,0.4054,11544,1.443,28.03,39.76,994.12,75.96
612,2026-07-21,2026-07-21 11:34:14 PM,18360.001,306.0,8172,1.0215,3242,0.4053,11546,1.4433,28.03,39.76,994.15,76.44
613,2026-07-21,2026-07-21 11:34:44 PM,18390.001,306.5,8173,1.0216,3243,0.4054,11545,1.4431,28.03,39.75,994.18,76.65
614,2026-07-21,2026-07-21 11:35:14 PM,18420.0,307.0,8170,1.0213,3239,0.4049,11546,1.4433,28.03,39.75,994.19,76.37
615,2026-07-21,2026-07-21 11:35:44 PM,18450.0,307.5,8166,1.0208,3238,0.4048,11543,1.4429,28.03,39.73,994.22,76.1
616,2026-07-21,2026-07-21 11:36:14 PM,18480.0,308.0,8167,1.0209,3240,0.405,11546,1.4433,28.03,39.73,994.25,76.24
617,2026-07-21,2026-07-21 11:36:44 PM,18510.0,308.5,8168,1.021,3239,0.4049,11546,1.4433,28.03,39.72,994.25,76.24
618,2026-07-21,2026-07-21 11:37:14 PM,18540.0,309.0,8166,1.0208,3239,0.4049,11546,1.4433,28.04,39.7,994.3,76.17
619,2026-07-21,2026-07-21 11:37:44 PM,18570.206,309.5034,8165,1.0206,3240,0.405,11545,1.4431,28.04,39.7,994.31,76.44
620,2026-07-21,2026-07-21 11:38:14 PM,18600.0,310.0,8165,1.0206,3237,0.4046,11547,1.4434,28.04,39.69,994.32,76.24
621,2026-07-21,2026-07-21 11:38:44 PM,18630.0,310.5,8165,1.0206,3238,0.4048,11546,1.4433,28.05,39.68,994.36,76.85
622,2026-07-21,2026-07-21 11:39:14 PM,18660.0,311.0,8166,1.0208,3238,0.4048,11544,1.443,28.05,39.67,994.33,76.78
623,2026-07-21,2026-07-21 11:39:44 PM,18690.0,311.5,8165,1.0206,3236,0.4045,11545,1.4431,28.05,39.65,994.37,76.24
624,2026-07-21,2026-07-21 11:40:14 PM,18720.0,312.0,8165,1.0206,3238,0.4048,11548,1.4435,28.05,39.66,994.39,76.24
625,2026-07-21,2026-07-21 11:40:44 PM,18750.212,312.5035,8164,1.0205,3233,0.4041,11550,1.4438,28.06,39.64,994.44,75.96
626,2026-07-21,2026-07-21 11:41:14 PM,18780.214,313.0036,8169,1.0211,3235,0.4044,11550,1.4438,28.06,39.65,994.44,76.37
627,2026-07-21,2026-07-21 11:41:44 PM,18810.203,313.5034,8169,1.0211,3236,0.4045,11548,1.4435,28.06,39.64,994.49,76.3
628,2026-07-21,2026-07-21 11:42:14 PM,18840.205,314.0034,8167,1.0209,3237,0.4046,11552,1.444,28.07,39.64,994.5,76.37
629,2026-07-21,2026-07-21 11:42:44 PM,18870.209,314.5035,8169,1.0211,3234,0.4043,11550,1.4438,28.07,39.62,994.52,76.37
630,2026-07-21,2026-07-21 11:43:14 PM,18900.207,315.0034,8168,1.021,3234,0.4043,11551,1.4439,28.07,39.61,994.53,76.44
631,2026-07-21,2026-07-21 11:43:44 PM,18930.198,315.5033,8173,1.0216,3233,0.4041,11553,1.4441,28.08,39.61,994.59,76.1
632,2026-07-21,2026-07-21 11:44:14 PM,18960.205,316.0034,8170,1.0213,3232,0.404,11556,1.4445,28.08,39.61,994.6,76.51
633,2026-07-21,2026-07-21 11:44:44 PM,18990.196,316.5033,8172,1.0215,3231,0.4039,11556,1.4445,28.09,39.6,994.58,76.03
634,2026-07-21,2026-07-21 11:45:14 PM,19020.205,317.0034,8172,1.0215,3225,0.4031,11557,1.4446,28.09,39.59,994.6,76.51
635,2026-07-21,2026-07-21 11:45:44 PM,19050.207,317.5034,8178,1.0223,3224,0.403,11562,1.4453,28.1,39.59,994.64,76.24
636,2026-07-21,2026-07-21 11:46:14 PM,19080.19,318.0032,8175,1.0219,3226,0.4033,11561,1.4451,28.11,39.57,994.63,76.17
637,2026-07-21,2026-07-21 11:46:44 PM,19110.206,318.5034,8176,1.022,3223,0.4029,11564,1.4455,28.12,39.59,994.66,75.9
638,2026-07-21,2026-07-21 11:47:14 PM,19140.201,319.0033,8180,1.0225,3226,0.4033,11564,1.4455,28.13,39.56,994.69,76.17
639,2026-07-21,2026-07-21 11:47:44 PM,19170.201,319.5034,8180,1.0225,3225,0.4031,11568,1.446,28.14,39.56,994.7,76.1
640,2026-07-21,2026-07-21 11:48:14 PM,19200.198,320.0033,8180,1.0225,3222,0.4028,11570,1.4463,28.14,39.56,994.68,76.24
641,2026-07-21,2026-07-21 11:48:44 PM,19230.193,320.5032,8181,1.0226,3225,0.4031,11572,1.4465,28.15,39.55,994.67,75.96
642,2026-07-21,2026-07-21 11:49:14 PM,19260.194,321.0032,8185,1.0231,3222,0.4028,11574,1.4468,28.16,39.53,994.64,76.37
643,2026-07-21,2026-07-21 11:49:44 PM,19290.203,321.5034,8184,1.023,3227,0.4034,11578,1.4473,28.17,39.54,994.63,75.9
644,2026-07-21,2026-07-21 11:50:14 PM,19320.191,322.0032,8184,1.023,3225,0.4031,11578,1.4473,28.18,39.52,994.62,75.9
645,2026-07-21,2026-07-21 11:50:44 PM,19350.204,322.5034,8187,1.0234,3229,0.4036,11579,1.4474,28.19,39.5,994.6,76.3
646,2026-07-21,2026-07-21 11:51:14 PM,19380.199,323.0033,8192,1.024,3229,0.4036,11578,1.4473,28.19,39.51,994.53,76.03
647,2026-07-21,2026-07-21 11:51:44 PM,19410.193,323.5032,8191,1.0239,3232,0.404,11583,1.4479,28.2,39.51,994.51,76.1
648,2026-07-21,2026-07-21 11:52:14 PM,19440.192,324.0032,8191,1.0239,3232,0.404,11585,1.4481,28.21,39.49,994.51,76.3
649,2026-07-21,2026-07-21 11:52:44 PM,19470.192,324.5032,8193,1.0241,3226,0.4033,11587,1.4484,28.21,39.5,994.44,76.17
650,2026-07-21,2026-07-21 11:53:14 PM,19500.196,325.0033,8191,1.0239,3229,0.4036,11588,1.4485,28.22,39.49,994.4,76.3
651,2026-07-21,2026-07-21 11:53:44 PM,19530.182,325.503,8193,1.0241,3227,0.4034,11590,1.4488,28.23,39.49,994.36,75.96
652,2026-07-21,2026-07-21 11:54:14 PM,19560.196,326.0033,8193,1.0241,3226,0.4033,11592,1.449,28.23,39.5,994.33,76.1
653,2026-07-21,2026-07-21 11:54:44 PM,19590.194,326.5032,8194,1.0243,3229,0.4036,11595,1.4494,28.23,39.49,994.27,76.17
654,2026-07-21,2026-07-21 11:55:14 PM,19620.186,327.0031,8198,1.0247,3228,0.4035,11592,1.449,28.24,39.47,994.22,76.24
655,2026-07-21,2026-07-21 11:55:44 PM,19650.194,327.5032,8194,1.0243,3226,0.4033,11594,1.4493,28.24,39.48,994.19,76.03
656,2026-07-21,2026-07-21 11:56:14 PM,19680.191,328.0032,8192,1.024,3228,0.4035,11595,1.4494,28.24,39.49,994.15,75.83
657,2026-07-21,2026-07-21 11:56:44 PM,19710.193,328.5032,8195,1.0244,3231,0.4039,11601,1.4501,28.24,39.5,994.17,76.65
658,2026-07-21,2026-07-21 11:57:14 PM,19740.185,329.0031,8198,1.0247,3232,0.404,11598,1.4498,28.25,39.49,994.13,75.96
659,2026-07-21,2026-07-21 11:57:44 PM,19770.187,329.5031,8197,1.0246,3229,0.4036,11601,1.4501,28.25,39.49,994.09,76.1
660,2026-07-21,2026-07-21 11:58:14 PM,19800.191,330.0032,8197,1.0246,3231,0.4039,11602,1.4503,28.25,39.48,994.08,75.83
661,2026-07-21,2026-07-21 11:58:44 PM,19830.185,330.5031,8198,1.0247,3234,0.4043,11606,1.4508,28.26,39.49,994.08,76.1
662,2026-07-21,2026-07-21 11:59:14 PM,19860.18,331.003,8198,1.0247,3235,0.4044,11605,1.4506,28.26,39.48,994.06,75.69
663,2026-07-21,2026-07-21 11:59:44 PM,19890.181,331.503,8200,1.025,3235,0.4044,11605,1.4506,28.26,39.48,994.06,75.9
664,2026-07-22,2026-07-22 12:00:14 AM,19920.182,332.003,8197,1.0246,3236,0.4045,11606,1.4508,28.26,39.49,994.01,76.03
665,2026-07-22,2026-07-22 12:00:44 AM,19950.187,332.5031,8195,1.0244,3235,0.4044,11609,1.4511,28.26,39.5,994.01,76.44
666,2026-07-22,2026-07-22 12:01:14 AM,19980.183,333.0031,8192,1.024,3236,0.4045,11607,1.4509,28.26,39.51,994.03,76.03
667,2026-07-22,2026-07-22 12:01:44 AM,20010.183,333.503,8192,1.024,3237,0.4046,11607,1.4509,28.25,39.52,994.03,76.1
668,2026-07-22,2026-07-22 12:02:14 AM,20040.185,334.0031,8192,1.024,3236,0.4045,11612,1.4515,28.25,39.52,993.99,76.24
669,2026-07-22,2026-07-22 12:02:44 AM,20070.182,334.503,8189,1.0236,3235,0.4044,11610,1.4513,28.24,39.53,994.0,76.1
670,2026-07-22,2026-07-22 12:03:14 AM,20100.175,335.0029,8186,1.0233,3231,0.4039,11608,1.451,28.23,39.55,994.0,76.03
671,2026-07-22,2026-07-22 12:03:44 AM,20130.175,335.5029,8184,1.023,3233,0.4041,11608,1.451,28.23,39.55,993.98,76.37
672,2026-07-22,2026-07-22 12:04:14 AM,20160.179,336.003,8182,1.0228,3234,0.4043,11606,1.4508,28.21,39.56,994.03,76.1
673,2026-07-22,2026-07-22 12:04:44 AM,20190.184,336.5031,8178,1.0223,3231,0.4039,11611,1.4514,28.2,39.56,994.03,75.9
674,2026-07-22,2026-07-22 12:05:14 AM,20220.175,337.0029,8176,1.022,3231,0.4039,11608,1.451,28.2,39.58,994.03,76.1
675,2026-07-22,2026-07-22 12:05:44 AM,20250.171,337.5029,8172,1.0215,3228,0.4035,11607,1.4509,28.18,39.59,994.05,76.3
676,2026-07-22,2026-07-22 12:06:14 AM,20280.172,338.0029,8170,1.0213,3231,0.4039,11606,1.4508,28.18,39.61,994.09,75.96
677,2026-07-22,2026-07-22 12:06:44 AM,20310.166,338.5028,8164,1.0205,3229,0.4036,11603,1.4504,28.17,39.62,994.12,76.24
678,2026-07-22,2026-07-22 12:07:14 AM,20340.171,339.0028,8165,1.0206,3226,0.4033,11605,1.4506,28.16,39.63,994.14,76.3
679,2026-07-22,2026-07-22 12:07:44 AM,20370.167,339.5028,8160,1.02,3222,0.4028,11604,1.4505,28.15,39.63,994.13,76.37
680,2026-07-22,2026-07-22 12:08:14 AM,20400.176,340.0029,8159,1.0199,3220,0.4025,11604,1.4505,28.14,39.64,994.13,76.37
681,2026-07-22,2026-07-22 12:08:44 AM,20430.183,340.503,8154,1.0193,3224,0.403,11603,1.4504,28.13,39.64,994.14,76.37
682,2026-07-22,2026-07-22 12:09:14 AM,20460.175,341.0029,8154,1.0193,3216,0.402,11601,1.4501,28.12,39.64,994.16,76.1
683,2026-07-22,2026-07-22 12:09:44 AM,20490.172,341.5029,8149,1.0186,3215,0.4019,11601,1.4501,28.11,39.66,994.14,76.51
684,2026-07-22,2026-07-22 12:10:14 AM,20520.178,342.003,8147,1.0184,3211,0.4014,11602,1.4503,28.1,39.66,994.14,76.58
685,2026-07-22,2026-07-22 12:10:44 AM,20550.171,342.5029,8143,1.0179,3214,0.4018,11599,1.4499,28.09,39.67,994.17,76.17
686,2026-07-22,2026-07-22 12:11:14 AM,20580.166,343.0028,8139,1.0174,3214,0.4018,11597,1.4496,28.08,39.67,994.17,76.24
687,2026-07-22,2026-07-22 12:11:44 AM,20610.166,343.5028,8137,1.0171,3213,0.4016,11597,1.4496,28.07,39.67,994.17,76.37
688,2026-07-22,2026-07-22 12:12:14 AM,20640.163,344.0027,8133,1.0166,3214,0.4018,11596,1.4495,28.07,39.67,994.13,76.51
689,2026-07-22,2026-07-22 12:12:44 AM,20670.159,344.5026,8133,1.0166,3213,0.4016,11597,1.4496,28.07,39.66,994.15,76.71
690,2026-07-22,2026-07-22 12:13:14 AM,20700.161,345.0027,8130,1.0163,3209,0.4011,11593,1.4491,28.06,39.66,994.12,76.37
691,2026-07-22,2026-07-22 12:13:44 AM,20730.169,345.5028,8128,1.016,3211,0.4014,11595,1.4494,28.06,39.65,994.13,76.51
692,2026-07-22,2026-07-22 12:14:14 AM,20760.166,346.0028,8126,1.0158,3211,0.4014,11591,1.4489,28.06,39.65,994.14,76.99
693,2026-07-22,2026-07-22 12:14:44 AM,20790.171,346.5028,8128,1.016,3208,0.401,11592,1.449,28.05,39.64,994.14,76.71
694,2026-07-22,2026-07-22 12:15:14 AM,20820.167,347.0028,8123,1.0154,3203,0.4004,11593,1.4491,28.05,39.65,994.15,76.92
695,2026-07-22,2026-07-22 12:15:44 AM,20850.172,347.5029,8124,1.0155,3206,0.4008,11594,1.4493,28.05,39.63,994.18,76.24
696,2026-07-22,2026-07-22 12:16:14 AM,20880.169,348.0028,8123,1.0154,3205,0.4006,11591,1.4489,28.05,39.65,994.19,76.71
697,2026-07-22,2026-07-22 12:16:44 AM,20910.163,348.5027,8122,1.0153,3207,0.4009,11595,1.4494,28.06,39.62,994.19,76.71
698,2026-07-22,2026-07-22 12:17:14 AM,20940.157,349.0026,8122,1.0153,3202,0.4003,11594,1.4493,28.06,39.62,994.21,76.92
699,2026-07-22,2026-07-22 12:17:44 AM,20970.158,349.5026,8122,1.0153,3204,0.4005,11592,1.449,28.06,39.61,994.22,76.3
700,2026-07-22,2026-07-22 12:18:14 AM,21000.158,350.0026,8120,1.015,3206,0.4008,11598,1.4498,28.07,39.59,994.24,76.65
701,2026-07-22,2026-07-22 12:18:44 AM,21030.168,350.5028,8120,1.015,3203,0.4004,11595,1.4494,28.07,39.58,994.21,76.51
702,2026-07-22,2026-07-22 12:19:14 AM,21060.157,351.0026,8123,1.0154,3205,0.4006,11599,1.4499,28.08,39.58,994.2,76.3
703,2026-07-22,2026-07-22 12:19:44 AM,21090.167,351.5028,8122,1.0153,3207,0.4009,11597,1.4496,28.09,39.57,994.19,76.71
704,2026-07-22,2026-07-22 12:20:14 AM,21120.163,352.0027,8128,1.016,3206,0.4008,11601,1.4501,28.1,39.56,994.18,76.58
